X,Y,Z,Target 
0.287,-0.582,7.551,0
0.076,-0.582,7.263,0
-0.288,-0.774,7.091,0
-0.479,-0.697,7.283,0
-0.499,-0.544,7.857,0
-0.479,-0.372,8.298,1
-0.46,0.011,8.949,1
-0.499,0.337,9.638,0
-0.307,0.452,10.213,1
-0.326,0.758,11.094,1
-0.403,1.065,11.956,1
-0.537,1.295,13.507,1
-0.365,1.39,14.446,1
-0.192,1.41,15.327,0
0.057,1.333,15.231,1
0.344,1.161,13.852,1
0.363,0.912,12.473,1
0.382,0.758,10.443,1
0.459,0.72,8.508,1
0.497,0.758,7.417,0
0.517,0.873,6.67,1
0.67,1.065,5.597,0
0.995,1.218,5.674,0
1.149,1.295,6.133,1
1.34,1.62,7.359,1
1.244,1.869,8.164,1
1.378,1.984,9.524,0
1.091,1.927,10.175,1
0.497,1.735,11.018,1
0.095,1.525,11.688,0
-0.001,1.39,11.975,0
0.019,1.027,11.918,0
-0.039,0.816,11.573,1
-0.307,0.605,10.73,0
-0.345,0.433,10.194,0
-0.499,0.356,9.428,0
-0.594,0.452,9.14,0
-0.479,0.509,8.891,0
-0.23,0.643,8.891,0
-0.039,0.758,9.198,0
0.114,0.758,9.543,0
-0.077,0.892,9.792,0
0.095,0.873,10.309,0
0.076,0.988,10.654,0
-0.116,1.18,10.749,0
-0.269,1.256,10.481,0
-0.365,1.314,10.079,0
-0.192,1.352,9.964,0
-0.001,1.525,9.715,0
-0.02,1.467,9.389,0
0.095,1.371,8.796,0
0.402,1.276,8.393,0
0.44,1.141,8.03,0
0.382,1.007,7.321,1
0.153,0.816,6.689,0
0.153,0.643,5.884,0
0.191,0.49,5.329,0
0.21,0.471,5.022,0
0.114,0.414,4.984,0
-0.096,0.49,5.157,0
-0.211,0.567,5.406,1
-0.25,0.816,6.229,1
-0.154,1.027,7.034,1
0.133,1.218,8.374,1
0.402,1.218,9.658,1
0.421,1.295,11.745,1
-0.02,1.333,13.527,1
-0.307,1.333,14.542,1
-0.479,1.295,15.404,0
-0.403,1.39,15.48,1
-0.154,1.639,14.542,1
-0.058,1.754,13.316,1
-0.173,2.023,11.286,1
0.076,2.406,9.792,0
0.363,2.425,9.14,0
0.344,2.482,8.374,0
0.287,2.444,7.972,0
-0.096,2.386,7.436,0
-0.499,2.52,7.168,0
-0.805,2.674,6.976,0
-1.035,2.846,7.148,1
-1.207,3.133,7.895,1
-1.016,3.172,8.834,1
-0.422,2.731,10.098,1
-0.671,2.214,10.998,0
-0.997,1.984,11.228,0
-1.169,1.812,11.228,0
-1.15,1.659,10.941,0
-1.035,1.793,10.52,0
-1.073,1.85,10.443,1
-0.69,1.563,10.06,0
-0.633,1.371,9.83,0
-0.671,1.122,9.658,0
-0.671,1.007,9.638,0
-0.805,0.95,10.002,0
-0.92,1.046,10.347,0
-1.035,1.18,10.922,0
-1.15,1.256,11.267,0
-0.939,1.276,11.688,0
-1.035,1.429,12.071,0
-1.169,1.697,12.109,1
-1.495,2.214,11.899,0
-1.399,2.444,11.841,0
-0.958,2.578,11.784,1
0.019,2.31,12.741,1
-0.135,0.969,15.806,0
-0.116,0.739,16.438,1
0.574,-0.429,14.293,1
0.766,-1.157,10.73,1
1.053,-1.674,8.585,1
-0.173,-2.517,5.999,1
-0.479,-2.632,3.528,1
-0.767,-3.111,1.345,1
-1.341,-2.67,0.943,1
-2.491,-1.54,0.579,0
-2.74,-1.042,0.809,0
-2.989,-0.391,0.732,1
-1.475,-0.084,0.751,1
0.459,0.873,0.617,1
0.919,1.582,1.383,1
0.44,1.831,2.667,1
0.268,1.678,5.061,1
-0.154,1.371,6.44,1
-0.824,0.72,8.738,1
-0.92,0.873,11.037,1
-0.748,0.643,12.377,1
-0.614,0.28,13.258,1
-1.418,0.356,13.699,0
-1.246,0.701,13.546,1
-0.958,1.314,12.875,1
-1.284,1.659,12.282,0
-1.341,2.023,12.377,1
-1.801,2.501,13.278,0
-2.088,2.54,13.891,1
-2.069,2.329,14.963,0
-2.222,1.773,14.944,1
-2.318,1.754,14.025,1
-1.935,2.157,13.335,1
-1.016,2.31,12.492,1
-0.633,2.482,11.86,1
-0.728,2.789,10.864,1
-1.112,2.616,9.926,0
-1.341,2.463,9.409,0
-1.322,2.597,9.217,0
-1.322,2.674,9.466,1
-1.188,2.942,10.443,0
-1.226,2.98,11.286,1
-0.977,2.923,12.282,0
-0.977,2.827,12.607,0
-1.226,2.923,12.397,0
-1.265,2.808,12.052,0
-1.284,2.77,11.209,0
-1.341,2.635,10.52,0
-1.437,2.463,10.175,1
-1.15,2.233,9.6,0
-1.016,2.099,9.275,1
-0.518,1.525,8.681,1
-0.46,1.007,8.164,1
0.057,0.586,7.436,0
0.038,0.95,7.053,1
-0.652,1.697,7.225,0
-1.265,1.62,7.11,0
-0.92,1.027,7.129,0
-0.326,0.778,7.168,0
-0.211,0.663,7.11,0
-0.614,0.988,7.129,0
-0.594,1.429,7.283,0
-0.671,1.659,6.995,0
-0.384,1.946,7.072,0
-0.269,2.252,6.995,0
0.019,2.31,7.532,0
0.459,2.042,7.8,0
0.497,1.716,8.125,1
0.612,1.352,9.294,0
0.766,1.314,10.022,0
0.708,1.486,10.385,0
0.785,1.678,10.405,0
0.67,1.831,10.309,0
0.402,2.137,10.251,0
0.306,2.233,10.424,0
0.114,2.195,10.041,1
0.019,2.559,9.428,1
-0.23,2.904,8.949,0
-0.537,3.21,8.796,0
-0.537,3.076,8.623,0
-0.575,3.057,8.547,0
-0.614,3.057,8.566,0
-0.709,3.248,8.968,0
-0.882,3.325,8.968,0
-0.939,3.421,8.7,0
-1.035,3.555,8.336,0
-1.15,3.555,7.915,0
-1.131,3.612,7.723,0
-0.997,3.727,7.512,0
-0.652,3.88,7.666,0
-0.307,3.727,7.532,0
-0.001,3.267,7.321,0
-0.039,3.133,7.397,0
-0.307,3.21,8.03,0
-0.345,3.287,8.796,0
-0.537,3.248,9.504,0
-0.767,3.325,9.677,0
-0.882,3.229,9.428,0
-0.69,3.153,9.217,1
-1.054,3.555,2.13,1
-1.418,3.44,5.597,1
-1.801,3.478,4.486,1
-1.667,3.306,7.206,0
-1.495,3.229,7.876,1
-0.805,3.708,8.968,0
-0.345,3.861,9.179,1
0.421,3.555,9.198,1
0.919,3.478,8.451,0
1.417,3.44,8.164,0
0.919,3.536,8.221,0
0.746,3.727,8.815,0
0.651,3.861,8.374,1
-0.039,4.072,8.547,1
-1.073,4.378,9.179,1
-1.571,4.627,9.562,0
-1.361,4.589,9.734,1
-0.92,4.359,9.275,0
-0.92,4.359,9.275,1
0.133,4.034,8.125,0
0.593,4.11,8.393,1
0.612,3.976,9.294,1
0.459,3.861,10.117,1
-0.25,3.785,10.615,0
-0.288,3.919,10.52,0
-0.422,3.938,10.232,0
-0.671,3.631,9.945,1
-0.767,2.961,9.045,1
-0.307,2.482,8.164,1
0.095,2.003,7.091,0
0.363,1.908,6.708,0
0.708,2.023,6.65,0
0.938,2.157,6.44,0
1.321,2.252,6.708,1
1.742,2.444,7.34,0
1.762,2.789,7.263,1
1.627,2.827,8.259,1
1.991,2.157,7.723,0
2.24,1.85,7.57,1
2.643,1.429,7.915,0
2.528,1.199,8.106,0
2.125,1.065,8.413,0
1.934,1.218,8.987,1
1.551,1.486,10.385,1
0.976,1.927,11.305,1
0.459,2.386,11.918,1
-0.211,3.172,12.473,0
-0.307,3.497,12.588,0
-0.518,3.382,12.531,0
-0.441,3.287,11.803,1
-0.307,3.114,10.998,1
-0.116,2.961,10.136,1
-0.001,2.75,8.949,0
-0.039,2.77,8.03,1
0.153,2.75,7.206,0
0.229,2.808,6.995,0
0.229,2.846,7.11,0
-0.001,2.712,7.512,0
-0.154,2.597,7.723,0
-0.384,2.482,8.259,0
-0.479,2.252,8.508,0
-0.518,2.08,8.853,0
-0.652,2.099,8.968,0
-0.728,2.099,9.006,0
-0.824,2.329,8.949,0
-0.365,2.252,8.853,1
0.459,2.042,8.719,0
0.9,2.08,8.796,0
1.11,2.425,8.987,0
0.919,2.923,9.14,1
0.689,3.287,9.562,1
0.306,3.516,10.366,0
-0.192,3.363,10.711,1
-0.843,3.67,11.209,0
-1.361,3.478,11.401,0
-1.82,3.114,11.458,0
-1.82,2.999,11.152,1
-1.705,2.693,10.136,1
-1.667,2.386,9.217,1
-1.724,2.367,7.781,1
-1.648,2.195,6.746,1
-1.073,1.678,5.348,1
-0.652,1.448,4.544,0
-0.939,1.333,3.988,1
0.651,1.161,4.85,0
0.766,1.161,5.693,1
0.402,1.62,6.708,1
-0.307,2.061,7.11,1
-0.824,2.31,7.589,0
-0.748,2.137,7.991,0
-0.633,1.869,8.393,0
-0.46,1.773,8.374,0
-0.23,1.697,8.03,0
0.095,1.85,7.723,0
0.306,2.003,7.723,0
0.478,2.271,7.761,0
0.67,2.386,7.666,0
1.129,2.52,7.666,0
1.34,2.693,7.972,1
1.302,3.267,9.026,1
0.995,3.861,10.29,1
0.44,4.206,11.171,1
-0.556,4.857,12.569,1
-1.514,5.259,13.546,1
-2.261,4.551,14.772,0
-2.28,3.765,14.676,1
-1.916,2.884,13.661,1
-1.916,2.597,12.205,1
-2.069,2.597,9.753,1
-2.031,2.616,8.374,1
-1.514,2.808,6.823,1
-0.939,3.095,5.961,0
-0.537,3.191,5.808,0
-0.058,3.248,6.076,0
0.153,3.229,6.65,1
0.344,3.172,7.474,1
0.21,3.076,8.853,1
0.057,2.98,9.619,0
-0.039,2.808,9.964,0
-0.039,2.52,9.83,0
-0.02,2.406,9.581,0
-0.039,2.271,9.37,0
-0.135,2.31,9.217,0
-0.288,2.329,9.313,0
-0.326,2.271,9.6,0
-0.384,2.061,9.926,0
-0.537,1.984,9.964,0
-0.824,1.869,9.792,0
-0.92,1.812,9.428,0
-1.054,1.908,8.815,0
-1.188,2.233,8.547,0
-1.169,2.597,8.796,1
-1.131,3.172,9.6,1
-1.226,3.478,10.749,0
-1.303,3.363,11.516,0
-1.226,3.018,12.052,0
-1.092,2.712,11.764,1
-0.958,2.425,10.864,1
-0.977,2.042,9.351,1
-0.977,1.773,8.202,1
-0.824,1.429,6.516,1
-0.786,1.199,5.252,0
-0.824,1.122,4.639,0
-0.556,1.161,4.161,0
-0.365,1.276,4.161,1
-0.135,1.678,4.908,1
-0.02,2.003,5.674,1
0.306,2.291,6.976,0
0.344,2.271,7.857,1
0.057,2.252,9.294,1
-0.173,2.176,10.405,0
-0.345,2.233,10.826,0
-0.728,2.329,11.094,0
-1.016,2.54,10.922,0
-1.131,2.655,10.654,0
-1.092,2.827,10.596,0
-1.112,3.172,10.788,0
-1.092,3.325,11.209,0
-1.112,3.402,12.052,0
-1.092,3.229,12.818,0
-1.073,3.057,13.048,0
-1.073,2.942,12.952,0
-1.246,2.808,12.32,1
-1.322,2.52,11.132,1
-1.265,2.31,10.271,1
-1.035,2.08,9.064,0
-0.958,2.003,8.413,0
-0.939,1.965,7.781,0
-0.92,1.927,7.512,0
-0.805,2.08,7.474,0
-0.69,2.252,7.397,0
-0.633,2.348,7.283,0
-0.575,2.406,7.034,0
-0.556,2.406,6.861,0
-0.537,2.386,6.689,0
-0.556,2.463,6.746,0
-0.46,2.674,7.091,0
-0.441,2.827,7.436,0
-0.575,2.789,8.106,0
-0.633,2.655,8.7,1
-0.594,2.559,9.638,0
-0.652,2.54,10.462,0
-0.728,2.501,10.922,0
-0.882,2.406,11.516,0
-0.977,2.348,11.669,0
-1.246,2.137,11.611,0
-1.246,1.908,11.381,0
-1.15,1.601,10.864,0
-1.073,1.467,10.405,0
-1.131,1.314,9.715,0
-1.341,1.199,9.428,0
-1.341,1.065,9.37,0
-0.882,1.084,9.428,0
-0.614,1.161,9.313,0
-0.365,1.237,9.064,0
-0.269,1.237,8.642,0
-0.269,1.276,7.953,0
-0.345,1.39,7.436,0
-0.441,1.793,6.938,0
-0.518,2.137,6.842,0
-0.345,2.329,7.148,0
-0.135,2.463,7.761,1
0.076,2.52,8.815,0
0.153,2.406,9.217,0
-0.058,2.157,9.37,0
-0.307,1.984,9.236,0
-0.499,1.754,8.681,0
-0.671,1.544,8.106,1
-0.92,1.237,7.512,0
-0.786,1.295,7.302,0
-0.786,1.429,7.11,0
-0.843,1.697,7.168,0
-0.843,1.793,7.627,1
-0.977,1.754,8.853,1
-1.188,1.582,9.524,1
-1.59,1.371,9.945,0
-1.552,1.582,10.041,0
-1.322,1.812,9.945,0
-0.92,2.233,9.907,0
-0.518,2.444,9.983,0
-0.403,2.52,10.079,0
-0.096,2.75,10.462,0
0.114,2.77,10.424,0
0.114,2.693,10.251,0
0.402,2.693,9.6,1
0.708,2.54,8.987,0
0.766,2.31,8.47,0
0.727,2.252,8.03,0
0.766,2.214,8.049,0
0.88,2.137,8.413,0
0.976,2.099,8.738,0
0.804,2.157,9.313,0
0.67,2.099,9.619,0
0.478,2.061,10.002,0
0.344,1.927,9.926,0
0.153,1.965,9.773,0
-0.211,1.984,9.753,0
-0.575,2.08,9.907,1
-1.054,2.233,10.52,0
-1.169,2.367,10.903,0
-1.188,2.252,11.554,0
-1.054,2.137,11.669,0
-0.882,1.984,11.401,1
-0.614,1.927,10.634,1
-0.499,1.716,9.926,0
-0.575,1.62,9.236,0
-0.767,1.601,8.47,0
-0.824,1.601,7.838,0
-0.69,1.62,7.551,0
-0.365,1.697,7.417,0
-0.135,1.716,7.417,0
0.191,1.659,7.34,0
0.478,1.62,7.206,0
0.785,1.62,7.053,0
0.919,1.582,6.976,0
0.995,1.371,6.785,0
0.9,1.065,6.861,0
0.574,0.912,6.842,0
0.229,1.027,6.938,0
0.306,1.256,7.283,1
0.306,1.659,8.355,1
0.095,1.869,9.485,1
-0.345,1.946,10.654,1
-0.633,2.176,11.458,0
-0.728,2.329,12.128,0
-0.843,2.386,12.895,0
-0.939,2.348,12.952,0
-1.15,2.271,12.531,0
-1.207,2.137,11.784,1
-1.246,1.85,10.941,1
-1.38,1.18,9.562,1
-1.475,0.835,8.872,0
-1.667,1.199,8.642,1
-1.169,1.065,7.991,0
-0.843,1.084,7.589,1
0.88,1.735,8.757,1
1.359,2.52,9.562,1
0.459,2.386,8.796,0
0.287,2.195,9.064,0
0.133,2.08,9.543,0
-0.326,1.888,9.677,0
-0.403,1.793,9.14,1
0.268,2.118,9.198,0
0.382,2.137,9.753,0
0.268,2.042,9.907,0
0.21,1.927,10.271,0
0.057,1.39,10.481,0
-0.135,1.046,10.462,1
-0.748,0.548,11.075,1
-1.112,1.199,10.826,0
-1.188,1.678,10.5,0
-0.843,1.62,10.539,0
-0.479,1.505,10.692,0
-0.173,1.544,11.113,0
-0.096,1.601,11.381,0
-0.096,1.429,11.458,0
-0.096,1.199,11.132,1
-0.077,1.027,9.792,0
0.019,0.912,9.045,1
0.248,1.007,7.838,0
0.344,1.084,7.11,0
0.44,1.218,6.459,0
0.593,1.295,6.478,0
0.612,1.486,6.689,1
0.517,1.716,7.378,0
0.497,1.678,7.934,1
0.363,1.544,8.681,0
0.268,1.582,9.102,0
0.133,1.812,9.581,0
-0.02,1.984,9.983,1
-0.077,2.08,10.845,1
0.325,2.137,11.707,1
0.536,2.176,12.952,1
0.038,2.08,13.603,1
-0.058,1.659,14.274,1
0.153,1.256,13.833,1
0.785,0.49,11.918,1
0.995,-0.18,9.715,1
0.823,-0.353,8.547,1
0.133,0.241,6.938,1
-0.192,0.816,5.654,1
0.287,1.467,4.659,1
1.034,1.678,5.061,1
1.819,2.137,7.436,1
1.704,2.578,11.86,1
0.555,2.731,12.531,0
0.268,2.808,12.78,1
0.593,2.559,11.803,1
1.015,2.386,11.209,0
1.187,2.118,10.807,0
1.129,1.984,10.022,0
0.976,1.908,9.255,1
0.555,1.582,8.681,0
0.478,1.122,8.681,1
0.382,0.49,9.026,0
0.153,0.452,9.14,0
0.038,0.778,9.37,0
-0.096,1.237,9.504,1
0.191,1.735,10.079,0
0.574,1.754,9.792,0
0.536,1.678,10.098,0
0.478,1.678,10.998,0
0.421,1.735,11.554,0
0.459,1.639,11.286,1
0.689,1.582,10.136,0
0.517,1.467,9.638,0
0.497,1.199,9.255,0
0.497,1.065,9.026,0
0.382,1.161,8.911,0
0.287,1.237,8.336,0
0.114,1.218,7.761,0
0.172,1.199,7.57,0
0.536,1.218,6.995,0
0.555,1.371,6.842,0
0.306,1.486,7.206,1
0.057,1.486,8.125,0
-0.058,1.601,8.834,0
-0.173,1.62,9.236,1
0.019,1.544,10.002,1
0.325,1.18,10.673,0
0.402,0.835,10.96,0
0.344,0.624,10.73,0
0.344,0.548,10.232,1
0.459,0.471,9.217,0
0.402,0.433,8.681,0
0.421,0.299,8.087,0
0.536,0.26,7.953,0
0.612,0.394,7.646,1
0.746,0.892,6.919,0
0.708,1.39,6.536,1
0.382,2.118,6.555,1
0.076,2.444,7.512,1
-0.211,2.463,9.389,1
-0.269,2.348,10.883,1
0.076,2.061,13.009,1
0.651,2.099,13.986,0
1.015,2.195,13.45,1
1.57,1.927,11.784,1
1.876,1.544,10.481,1
1.723,1.218,9.026,1
1.417,1.103,8.355,1
1.168,0.95,7.57,0
1.187,0.95,7.014,1
1.015,1.371,6.536,1
0.823,1.908,6.823,1
0.593,2.329,8.183,1
0.478,2.003,9.792,1
0.459,1.812,10.979,1
0.325,1.582,11.899,0
0.325,1.544,11.86,1
0.306,1.812,11.075,1
0.191,2.099,10.251,0
-0.001,2.157,9.868,0
-0.154,2.08,10.232,0
-0.23,1.946,10.998,0
-0.135,2.061,11.535,1
0.21,2.444,11.994,0
0.631,2.942,11.994,0
1.034,3.114,11.745,0
1.417,2.865,11.458,0
1.647,2.52,11.113,1
1.647,2.195,10.06,1
1.378,2.214,9.198,1
1.149,2.061,7.991,0
1.034,2.118,7.512,0
0.976,1.85,7.168,0
0.9,1.639,7.187,0
0.785,1.525,7.627,0
0.67,1.429,8.164,0
0.555,1.39,8.393,0
0.421,1.352,8.585,0
0.459,1.161,8.547,0
0.593,0.988,8.374,0
0.593,0.931,8.355,0
0.421,0.816,8.413,0
0.133,0.663,8.528,1
-0.173,0.49,9.064,0
-0.269,0.49,9.581,0
-0.269,0.49,10.002,0
-0.173,0.548,10.251,1
0.746,0.701,7.761,1
0.095,0.682,11.209,1
0.517,0.701,11.879,1
0.287,1.276,12.665,0
0.363,1.39,12.741,0
0.536,1.161,12.837,0
0.785,1.007,12.435,1
1.053,0.758,11.381,1
1.11,0.988,9.236,1
1.206,1.256,7.857,1
1.513,1.371,7.168,0
1.8,1.467,6.957,1
1.493,1.371,7.608,0
1.206,1.18,8.087,0
1.034,1.065,8.451,0
0.938,1.122,8.432,1
0.842,1.295,7.551,0
0.651,1.237,7.34,0
0.382,1.007,7.129,1
-0.02,0.739,6.727,0
-0.173,0.643,6.44,0
-0.326,0.586,6.133,0
-0.479,0.624,5.616,0
-0.575,0.739,5.597,0
-0.671,1.276,5.884,1
-1.514,1.888,6.899,1
-1.054,1.793,7.378,1
-1.667,1.984,8.03,1
-2.146,2.157,8.872,1
-2.356,2.98,10.922,1
-1.629,1.946,12.531,1
-1.609,1.888,14.81,1
-1.973,2.291,16.074,1
-1.935,2.501,17.626,1
-1.322,2.023,17.606,1
-0.709,1.639,16.093,1
-0.288,0.95,13.469,1
-0.384,0.433,11.937,1
0.402,-0.333,9.294,1
0.517,-0.429,7.838,1
0.67,-0.41,5.923,0
0.727,-0.18,6.152,0
0.517,-0.065,6.382,1
0.344,0.165,7.302,1
-0.25,0.433,8.221,1
-0.575,0.471,9.619,0
-0.518,0.509,10.462,1
0.057,0.452,11.592,0
0.038,0.605,12.224,0
-0.269,0.835,12.282,0
-0.403,0.797,11.841,1
-0.824,0.892,10.711,1
-1.073,1.276,10.194,1
-0.843,1.544,9.351,0
-0.709,1.582,9.16,0
-0.307,1.218,9.102,1
0.019,0.624,8.853,0
-0.269,0.471,8.623,0
-0.594,0.643,8.164,0
-0.499,0.739,7.781,0
-0.499,0.816,7.57,0
-0.69,0.643,7.283,0
-1.073,0.873,7.34,0
-0.633,1.084,7.397,0
-0.345,0.509,7.34,1
-0.001,-0.199,7.761,0
-0.039,-0.544,8.374,1
-0.518,-0.161,9.198,0
-0.805,0.318,9.217,0
-1.092,0.931,9.121,0
-1.265,1.065,9.351,0
-0.863,1.237,9.447,0
-0.345,1.122,9.485,1
0.497,0.988,9.6,0
0.708,0.988,9.428,1
0.976,1.218,10.328,0
0.976,1.448,11.056,1
0.9,1.735,12.511,1
0.402,1.697,13.45,0
0.248,1.486,13.45,0
0.153,1.218,13.239,1
-0.096,1.065,12.186,1
-0.652,0.969,10.711,1
-0.863,1.065,10.002,1
-1.054,1.161,9.179,0
-1.131,1.333,9.045,0
-1.092,1.467,9.389,1
-0.92,1.352,10.156,0
-0.748,1.199,10.692,0
-0.594,1.122,11.094,0
-0.499,1.161,11.152,0
-0.403,1.295,10.596,0
-0.422,1.505,10.175,0
-0.441,1.773,9.792,0
-0.403,1.888,9.83,0
-0.422,1.965,10.213,0
-0.422,1.869,10.462,0
-0.422,1.486,10.807,0
-0.537,1.103,10.539,0
-0.499,0.892,10.156,1
-0.518,0.72,9.236,0
-0.614,0.778,8.432,1
-0.614,0.394,7.646,0
-0.633,0.165,7.072,0
-0.652,-0.065,6.593,0
-0.614,-0.142,5.942,0
-0.441,-0.104,5.693,0
-0.69,0.184,5.808,1
-1.131,0.548,7.455,1
-0.997,0.72,9.504,1
-0.997,0.816,10.634,1
-0.939,1.103,12.416,1
-0.728,1.276,13.488,1
-0.365,1.429,14.197,0
0.325,1.429,14.503,0
0.555,1.678,14.331,0
0.766,1.639,13.967,1
0.823,1.371,12.243,1
0.612,1.199,10.941,1
0.306,1.103,9.179,1
0.057,1.103,8.106,1
-0.096,1.084,6.976,0
-0.154,1.122,6.382,0
-0.307,1.199,5.674,0
-0.345,1.276,5.463,0
-0.441,1.333,5.406,0
-0.479,1.314,5.635,0
0.095,1.39,5.482,1
-0.977,1.869,6.593,1
-1.016,1.984,7.857,1
-0.901,2.118,9.638,1
-0.786,2.367,11.209,1
-0.575,2.329,12.052,1
-0.365,1.927,13.316,1
-0.135,1.582,14.025,0
-0.039,1.199,14.408,1
0.382,1.18,13.795,1
0.325,1.467,12.511,0
0.44,1.563,11.86,0
0.268,1.467,11.439,0
0.191,1.237,11.132,0
0.268,1.256,11.343,0
0.363,1.276,11.745,0
0.459,1.429,11.937,0
0.478,1.62,11.247,1
0.382,1.41,9.734,1
0.21,0.988,8.202,1
-0.077,0.912,7.148,1
-0.805,0.529,5.31,1
-0.25,0.069,5.252,0
-0.173,0.165,5.942,1
-0.575,0.222,4.735,0
-0.709,0.394,4.773,0
-0.748,0.375,4.659,0
-0.403,-0.027,4.448,0
-0.365,-0.257,4.39,0
-0.269,-0.333,4.524,0
-0.269,-0.104,5.118,0
-0.345,0.203,5.597,1
-0.441,0.835,6.842,1
-0.633,1.39,7.876,1
-0.786,1.984,10.29,1
-1.035,2.195,12.511,1
-1.073,2.406,13.91,1
-0.977,2.635,15.94,1
-1.609,2.271,17.128,0
-1.456,1.946,17.453,1
-0.92,1.639,16.189,1
-0.403,0.682,13.91,1
0.057,-0.238,11.669,1
0.191,-1.234,8.604,1
-0.058,-1.349,6.861,1
-0.345,-0.985,4.908,1
-0.269,-1.061,3.797,1
0.038,-1.195,2.226,1
0.133,-0.908,1.479,0
0.517,-0.678,1.307,1
-0.384,0.988,3.471,1
-1.341,2.444,5.961,1
-1.648,3.861,9.964,1
-1.073,3.957,12.99,1
-0.633,3.612,17.415,1
-0.709,3.325,19.196,1
-1.246,3.038,18.813,1
-1.131,2.712,17.204,1
-1.169,2.003,13.546,1
-1.131,1.295,9.907,1
-0.958,0.892,7.915,1
-0.997,0.835,6.497,1
-1.054,0.778,4.812,0
-1.169,0.892,4.601,0
-1.399,1.007,5.252,1
-1.533,1.046,7.053,1
-1.571,0.873,8.547,1
-1.59,0.49,10.749,1
-2.088,0.241,13.929,1
-0.958,-0.218,13.163,0
-1.207,-0.295,13.105,1
-1.15,-0.506,12.358,1
-1.112,-0.736,11.286,0
-1.15,-0.793,10.634,0
-1.169,-0.889,10.558,0
-0.997,-0.678,10.922,1
-0.652,-0.333,11.362,0
-0.46,-0.199,11.228,0
-0.25,-0.199,10.845,0
0.114,-0.18,10.271,1
0.497,-0.238,9.14,1
0.44,-0.333,7.742,0
0.363,-0.353,6.899,1
0.133,-0.276,5.904,0
-0.058,-0.065,5.425,0
-0.211,-0.104,4.927,0
-0.077,-0.238,4.678,0
-0.001,-0.257,4.678,0
-0.077,-0.104,4.754,0
-0.02,0.356,4.984,0
-0.154,0.682,5.31,1
-0.307,1.199,6.018,1
-0.326,1.505,6.842,1
-0.403,1.754,8.164,1
-0.594,1.85,9.868,1
-0.786,1.869,11.362,1
-1.112,2.061,13.393,1
-1.303,1.965,14.676,1
-1.265,1.41,15.902,0
-1.246,0.988,16.227,0
-1.303,0.433,15.902,0
-1.341,0.241,15.308,1
-1.418,-0.027,13.68,1
-1.361,-0.161,12.282,1
-1.035,-0.391,10.29,1
-0.671,-0.602,8.585,1
-0.422,-0.602,7.627,1
-0.135,-0.582,6.727,0
0.019,-0.353,6.823,1
-0.02,-0.027,7.723,1
-0.058,0.241,9.064,1
0.019,0.624,11.228,1
0.153,0.797,12.933,0
0.172,0.873,13.718,1
0.114,1.046,14.503,0
-0.001,1.084,14.791,0
-0.288,1.046,14.58,0
-0.537,0.988,14.369,0
-0.786,0.778,13.929,0
-0.824,0.663,13.584,1
-0.786,0.509,12.665,0
-0.843,0.414,11.841,1
-0.92,0.145,10.73,0
-0.882,0.069,10.098,1
-0.767,-0.065,9.255,0
-0.671,-0.104,8.7,1
-0.786,-0.123,7.761,0
-0.863,0.088,7.244,0
-0.786,0.203,7.244,0
-0.652,0.471,7.359,1
-0.537,0.835,7.915,0
-0.441,0.95,8.7,0
-0.326,0.873,9.16,0
-0.039,0.778,9.485,0
0.038,0.586,9.255,0
0.038,0.299,8.547,0
0.038,0.069,7.915,0
-0.058,0.011,7.455,0
-0.096,-0.046,7.053,0
-0.154,-0.027,7.129,1
-0.25,0.031,7.991,0
-0.192,0.145,8.815,1
-0.23,0.069,10.654,1
-0.173,0.031,12.339,1
-0.288,-0.027,14.005,1
-0.039,-0.333,15.844,0
-0.096,-0.276,16.189,0
-0.23,-0.161,16.017,1
-0.154,-0.372,14.772,1
-0.001,-0.525,12.473,1
0.076,-0.563,10.883,1
0.095,-0.582,8.547,1
0.019,-0.506,7.053,1
-0.116,-0.372,5.846,0
-0.116,-0.238,5.463,0
0.038,0.088,5.482,0
0.057,0.28,5.712,1
0.019,0.72,6.631,0
-0.02,1.027,7.206,1
0.076,1.371,8.164,1
0.114,1.486,9.179,0
0.21,1.448,9.658,0
0.306,1.352,10.079,0
0.344,1.333,10.424,0
0.114,1.237,10.769,0
0.057,1.084,10.864,0
-0.02,0.931,11.094,0
-0.001,0.758,11.132,0
-0.001,0.624,11.19,0
0.114,0.49,11.496,0
-0.058,0.414,11.343,0
-0.135,0.337,11.343,0
-0.173,0.241,11.075,0
-0.116,0.203,10.52,0
-0.173,0.241,10.022,0
-0.192,0.222,9.217,0
-0.25,0.165,8.7,0
-0.307,0.184,8.413,0
-0.25,0.203,7.972,0
-0.269,0.28,7.723,0
-0.269,0.356,7.781,0
-0.154,0.509,8.144,0
-0.116,0.548,8.547,1
-0.077,0.701,9.409,0
-0.039,0.758,10.251,0
-0.077,0.72,10.788,0
-0.154,0.778,11.573,0
-0.154,0.758,12.033,0
-0.211,0.701,12.875,0
-0.135,0.778,13.412,0
0.191,0.873,13.871,0
0.287,0.931,13.642,1
0.229,0.624,12.167,1
0.344,0.184,10.175,1
0.402,0.031,8.987,1
0.459,-0.027,7.302,1
0.382,-0.065,6.267,0
0.287,0.011,5.444,0
0.325,0.107,5.233,0
