X,Y,Z,Label 0 or 1
-0.55,-0.22,12.58,0
-0.55,-0.22,12.58,0
-0.55,0.03,9.96,1
-0.55,4.72,9.98,0
-0.55,4.2,11.88,1
-0.55,0.11,11.37,1
-0.55,3.61,7.9,1
-0.55,0.11,11.61,0
-0.55,-2.03,12.06,1
-0.55,3.49,5.47,1
-0.54,4.14,8.64,1
-0.54,6.31,7.58,1
-0.54,-2.47,10.43,0
-0.54,0.02,9.99,0
-0.54,0.02,9.99,0
-0.54,0.02,9.99,0
-0.54,0.02,9.99,1
-0.54,3.98,9.57,0
-0.54,2.21,10.55,1
-0.54,-0.52,10.21,0
-0.54,-0.52,10.21,0
-0.54,-0.52,10.21,0
-0.54,-0.52,10.21,1
-0.54,-2.35,13.39,1
-0.54,0.95,11.74,1
-0.54,-1.91,10.9,1
-0.54,4.68,12.19,0
-0.54,4.2,10.64,0
-0.54,5,10.15,1
-0.54,0.46,11.21,1
-0.54,6.18,7.07,1
-0.53,-1.58,9.91,0
-0.53,-1.09,7.55,0
-0.53,-0.97,10.36,0
-0.53,-1.12,11.14,0
-0.53,-1.12,11.14,0
-0.53,-1.12,11.14,0
-0.53,-1.12,11.14,1
-0.53,0.23,8.55,1
-0.53,4.34,9.44,0
-0.53,4.5,7.87,1
-0.53,-0.37,10.45,0
-0.53,-0.37,10.45,0
-0.53,-0.37,10.45,1
-0.53,5,5.65,1
-0.53,-0.44,10.21,0
-0.53,-0.44,10.21,0
-0.53,-0.44,10.21,0
-0.53,-0.44,10.21,0
-0.52,-1.22,8.52,1
-0.52,-4.34,9.54,0
-0.52,-4.34,9.69,1
-0.52,0.26,9.56,0
-0.52,-0.56,11.09,0
-0.52,-0.13,11.1,0
-0.52,0.27,11.88,1
-0.52,3.98,6.18,0
-0.52,4.77,6.42,1
-0.51,1.12,11.56,1
-0.51,7.3,8.77,1
-0.51,-1.24,9.1,1
-0.51,-2.16,13.03,1
-0.51,5.33,7.35,1
-0.51,-1.39,12.18,0
-0.51,-2.39,12.17,1
-0.51,-0.24,8.84,0
-0.51,-0.55,7.34,1
-0.51,4.76,10.3,1
-0.5,-1.41,10.13,0
-0.5,-1.41,10.13,1
-0.5,0,7.27,0
-0.5,-0.33,9.54,1
-0.5,2.62,9.88,1
-0.5,-0.37,9.3,0
-0.5,-1.23,8.8,0
-0.5,-1.62,9.96,1
-0.5,4.6,11.57,0
-0.5,4.79,10.06,1
-0.5,-0.19,12.48,0
-0.49,1.15,10.99,1
-0.49,-0.98,7.73,1
-0.49,3.72,8.7,1
-0.49,-2.15,13.25,0
-0.49,-2.15,13.25,0
-0.49,-2.15,13.25,0
-0.49,-2.15,13.25,1
-0.49,4.09,9.59,0
-0.49,4.43,10.44,1
-0.49,-0.25,10.01,0
-0.49,0.57,9.22,1
-0.49,-2.08,13.46,0
-0.49,-2.74,13.62,1
-0.49,-2,9.4,1
-0.49,4.16,8.73,1
-0.49,-1.25,10.69,0
-0.49,-0.17,10.31,0
-0.49,-0.9,11.59,0
-0.49,-0.85,11.92,1
-0.49,-0.12,8.28,1
-0.49,-3.65,11.35,0
-0.49,-3.42,9.02,0
-0.49,-5.06,9.36,1
-0.49,0.13,11.42,1
-0.49,4.85,10.95,1
-0.49,5.18,6.93,1
-0.48,-0.89,9.05,0
-0.48,-1,11.26,0
-0.48,-0.77,12.2,1
-0.48,0.61,10.37,0
-0.48,0.53,8.62,1
-0.48,-3.84,6.98,1
-0.48,-0.17,14.02,0
-0.48,-0.17,14.02,0
-0.48,-0.17,14.02,0
-0.48,0.26,11.6,0
-0.48,0.19,10.34,0
-0.47,0.54,10.19,0
-0.47,0.21,9.6,1
-0.47,-1.67,7.3,1
-0.47,-0.16,9.54,1
-0.47,4.46,10.75,1
-0.47,-0.8,9.72,0
-0.47,-1.25,10.14,0
-0.47,-1.05,11.61,1
-0.47,1.25,9.57,1
-0.47,-3.15,10.15,0
-0.47,-3.15,10.15,0
-0.47,-3.15,10.15,0
-0.47,-3.15,10.15,0
-0.47,-1.63,10.82,0
-0.47,-1.63,10.82,0
-0.47,-1.63,10.82,0
-0.47,-1.63,10.82,0
-0.47,-2.35,11.68,0
-0.47,-1.81,9.71,1
-0.47,4.28,6.45,1
-0.46,-0.52,10.49,0
-0.46,-0.46,9.97,0
-0.46,-0.46,9.97,0
-0.46,-0.46,9.97,0
-0.46,-0.46,9.97,0
-0.46,-0.75,10.52,0
-0.46,-0.75,10.52,0
-0.46,-0.75,10.52,0
-0.46,-0.75,10.52,1
-0.46,1.67,12.2,1
-0.46,-1.19,9.93,1
-0.46,-0.6,15.68,1
-0.46,-1.2,10.65,1
-0.46,-4,9.68,1
-0.45,-1.65,7.59,1
-0.45,-2.66,11.16,1
-0.45,0.86,8.95,0
-0.45,0.86,8.95,0
-0.45,0.86,8.95,0
-0.45,0.86,8.95,1
-0.45,-3.48,10.8,1
-0.45,-0.55,8.86,1
-0.45,-2.31,13.19,1
-0.45,0.38,12.29,0
-0.45,0.45,9.44,0
-0.45,0.45,9.44,1
-0.45,-2.61,8.28,1
-0.45,0.04,9.83,0
-0.45,-1.07,8.32,0
-0.45,-1.07,8.32,0
-0.45,-1.07,8.32,0
-0.45,-1.07,8.32,1
-0.45,4.72,8.41,1
-0.45,-1.18,10.44,0
-0.45,-0.53,9.77,0
-0.45,-0.09,10.71,1
-0.44,-2.86,11.15,1
-0.44,2.73,5.99,1
-0.44,-1.07,10.35,0
-0.44,-1.07,10.35,0
-0.44,-1.07,10.35,0
-0.44,-1.07,10.35,1
-0.44,3.54,7.45,1
-0.44,1.13,10.71,1
-0.44,-2.05,11.04,1
-0.44,2.38,10.71,0
-0.44,2.88,8.5,1
-0.44,-0.02,10.68,1
-0.44,3.86,13.57,1
-0.43,3.96,6.35,1
-0.43,-2.44,11.33,1
-0.43,-1.61,8.75,0
-0.43,-1.41,10.74,0
-0.43,-1.28,8.73,0
-0.43,-1.28,8.73,0
-0.43,-1.28,8.73,0
-0.43,-1.28,8.73,1
-0.43,-2.78,12.82,0
-0.43,-3.12,13.09,1
-0.43,-0.39,12.58,1
-0.43,-0.44,9.63,0
-0.43,-0.44,9.63,0
-0.43,-0.44,9.63,0
-0.43,-0.44,9.63,0
-0.43,0.92,9.11,0
-0.43,-0.35,8.78,0
-0.43,-1.43,8,0
-0.43,-1.43,8,0
-0.43,-1.43,8,0
-0.43,-1.43,8,1
-0.43,-0.18,10.68,0
-0.42,1.44,10.32,1
-0.42,-4,13.1,1
-0.42,-0.88,10.2,1
-0.42,-3.44,10.76,1
-0.42,-0.94,7.86,1
-0.42,0.86,10.19,1
-0.42,-1.83,10.58,0
-0.42,-0.08,10.7,0
-0.42,-0.04,9.24,1
-0.42,1.41,12.75,1
-0.42,-0.73,8.89,0
-0.42,-0.15,10.02,0
-0.42,-0.15,10.02,0
-0.42,-0.15,10.02,0
-0.42,-0.15,10.02,0
-0.42,-1.05,10.84,1
-0.41,-0.9,7.31,0
-0.41,-1.3,9.67,0
-0.41,-1.3,9.67,0
-0.41,-1.3,9.67,1
-0.41,4.3,10.34,1
-0.41,0.31,11.22,0
-0.41,0.31,11.22,0
-0.41,0.31,11.22,0
-0.41,0.31,11.22,0
-0.41,0.71,10.07,0
-0.41,0.71,10.07,0
-0.41,-0.81,10.65,0
-0.41,-0.81,10.65,0
-0.41,-0.81,10.65,0
-0.41,-0.81,10.65,1
-0.41,-2.38,8.79,0
-0.41,-2.36,8.59,1
-0.41,4.69,5.46,1
-0.41,-0.59,10.44,1
-0.41,2.69,10.86,0
-0.41,0.84,10.11,1
-0.41,-2.05,11.66,0
-0.4,-1.38,13.11,1
-0.4,0.32,10.91,1
-0.4,3.97,6.4,0
-0.4,4.16,8.45,1
-0.4,-1.65,9.62,1
-0.4,2.62,7.91,1
-0.4,-0.22,11.16,1
-0.4,3.61,8.21,1
-0.4,0.91,9.67,1
-0.4,-1.2,11.52,0
-0.4,-1.96,13.43,1
-0.4,-1.37,10.64,1
-0.4,4.23,9.04,1
-0.39,-0.45,11.84,1
-0.39,-1.52,9.04,0
-0.39,-1.52,9.04,0
-0.39,-1.52,9.04,0
-0.39,-1.52,9.04,0
-0.39,0.03,9.82,0
-0.39,0.03,9.82,0
-0.39,0.03,9.82,0
-0.39,0.03,9.82,0
-0.39,1.15,9.82,0
-0.39,1.19,11.5,1
-0.39,-2.16,10.56,0
-0.39,-2.16,10.56,0
-0.39,-2.16,10.56,0
-0.39,-2.16,10.56,0
-0.39,0.06,9.81,1
-0.39,2.52,8.61,1
-0.39,0.56,11.13,0
-0.39,-1.13,9.99,1
-0.39,-2.85,8.53,1
-0.39,1.26,7.93,1
-0.39,-3.02,11.94,0
-0.39,-3.02,11.94,0
-0.39,-3.02,11.94,0
-0.39,-3.02,11.94,0
-0.38,-4.24,10.64,1
-0.38,1.46,9.17,1
-0.38,-2.1,12.4,1
-0.38,0.25,10.05,0
-0.38,0.25,10.05,0
-0.38,0.25,10.05,0
-0.38,0.25,10.05,1
-0.38,-2.44,11.54,1
-0.38,6.34,9.28,1
-0.38,4.99,6.14,0
-0.38,5.1,4.83,1
-0.38,-1.52,7.42,1
-0.38,-0.83,13.19,1
-0.38,0.86,8.15,1
-0.38,2.76,12.17,1
-0.38,4.82,8.6,1
-0.38,-1.67,9.75,0
-0.38,-0.94,11.25,0
-0.38,-0.18,11.89,0
-0.38,0.96,10.94,0
-0.38,-0.14,11.36,0
-0.38,-0.88,9.83,0
-0.38,-1.52,9.29,1
-0.38,6.65,10.78,1
-0.37,1.08,8.08,1
-0.37,0.12,10.19,1
-0.37,2.76,11.25,1
-0.37,1.15,9.47,1
-0.37,4.1,7.9,1
-0.37,4.55,5.23,1
-0.37,-0.15,11.85,1
-0.37,1.22,8.9,0
-0.37,0.87,8.93,0
-0.37,0.42,9.74,0
-0.37,0.86,9.26,0
-0.37,-0.13,10.96,1
-0.37,-1.43,7.82,1
-0.37,6.35,8.31,1
-0.37,3.99,7.5,1
-0.37,0.3,10.17,0
-0.37,1.51,10.77,0
-0.37,1.81,9.35,1
-0.37,-1.24,9.83,0
-0.37,-0.95,9.59,0
-0.37,1.35,9.79,1
-0.37,-1.96,8.49,1
-0.37,-0.06,10.21,0
-0.37,-0.06,10.21,0
-0.37,-0.06,10.21,0
-0.37,-0.06,10.21,1
-0.37,-2.11,9.17,0
-0.37,-2.11,9.17,0
-0.37,-2.11,9.17,0
-0.37,-2.11,9.17,1
-0.37,4.59,9.22,0
-0.37,3.86,10.04,1
-0.36,0.61,9.69,1
-0.36,1.33,13.48,1
-0.36,-0.98,9.84,0
-0.36,-0.98,9.84,0
-0.36,-0.98,9.84,1
-0.36,4.49,7.19,0
-0.36,3.62,8.47,1
-0.36,-3.06,10.73,1
-0.36,5.75,9.39,1
-0.36,-2.46,10.5,0
-0.36,-1.68,8.64,0
-0.36,-1.68,8.64,0
-0.36,-1.68,8.64,0
-0.36,-1.68,8.64,0
-0.35,-1.24,9.91,0
-0.35,-1.24,9.91,0
-0.35,-1.84,10.79,0
-0.35,-1.84,10.79,0
-0.35,-1.84,10.79,0
-0.35,-1.84,10.79,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,0
-0.35,-1.88,9.31,1
-0.35,3.4,6.65,1
-0.35,-0.24,7.73,1
-0.35,0.27,11.07,1
-0.35,-2.97,9.83,1
-0.35,2.95,8.27,1
-0.35,0.49,10.86,1
-0.35,-1.74,9.79,0
-0.35,-1.31,11.02,1
-0.35,-4.71,10.27,1
-0.35,-0.73,9.67,0
-0.35,-1.83,8.94,0
-0.35,-1.59,9.42,1
-0.35,3.88,8.71,1
-0.35,-1.98,13.41,1
-0.35,3.01,7.74,0
-0.35,3.01,7.74,0
-0.35,3.01,7.74,0
-0.35,3.01,7.74,1
-0.35,1.37,12.31,0
-0.35,1.37,12.31,0
-0.35,1.37,12.31,1
-0.35,-1.37,8.7,0
-0.35,-1.37,8.7,0
-0.35,-1.37,8.7,0
-0.35,-1.37,8.7,0
-0.35,-1.63,10.62,1
-0.35,3.23,6.02,1
-0.34,-0.35,9.03,0
-0.34,-0.35,9.03,0
-0.34,-0.35,9.03,0
-0.34,-0.35,9.03,0
-0.34,-0.65,9.63,0
-0.34,-0.65,9.63,0
-0.34,2.02,9.46,0
-0.34,-0.01,10.34,0
-0.34,-0.9,10.31,0
-0.34,0.97,10.64,1
-0.34,-2.61,9.68,0
-0.34,-2.56,9.84,1
-0.34,0.75,7.96,1
-0.34,-1.68,9.22,1
-0.34,0.47,10.08,1
-0.34,-1.5,13.08,1
-0.34,-1.45,10.01,0
-0.34,-0.32,9.3,0
-0.34,-0.32,9.3,0
-0.34,-0.32,9.3,0
-0.34,-0.32,9.3,0
-0.34,-1.5,10.9,0
-0.34,-1.5,10.9,1
-0.34,4.52,8.35,1
-0.33,0.14,10.47,0
-0.33,-1.8,10.26,0
-0.33,-0.01,11.46,0
-0.33,-0.36,10.13,0
-0.33,-0.82,10.66,0
-0.33,-0.82,10.66,0
-0.33,-0.82,10.66,0
-0.33,-0.82,10.66,1
-0.33,-1.05,13.9,1
-0.33,0.62,8.63,1
-0.33,-1.82,10.22,0
-0.33,-0.98,8.59,1
-0.33,1.77,9.16,1
-0.33,-1.42,9.15,0
-0.33,-1.42,9.15,0
-0.33,-1.42,9.15,0
-0.33,-1.42,9.15,1
-0.33,3.62,9.6,0
-0.33,2.83,11.68,1
-0.33,-1.21,8.72,0
-0.33,-3.14,8.59,1
-0.33,-1.26,10.15,0
-0.33,-1.26,10.15,0
-0.33,-1.26,10.15,0
-0.33,-1.26,10.15,0
-0.33,-1.39,9.8,0
-0.33,-1.39,9.8,0
-0.33,-1.39,9.8,0
-0.33,-1.39,9.8,1
-0.33,3.25,7.78,1
-0.33,6.08,8.99,1
-0.33,4.62,6.43,1
-0.32,-0.05,9.73,0
-0.32,-0.75,11.5,1
-0.32,1.8,8.72,1
-0.32,-0.78,9.78,0
-0.32,-0.78,9.78,0
-0.32,-0.78,9.78,0
-0.32,-0.78,9.78,0
-0.32,-0.08,9.25,0
-0.32,-0.08,9.25,0
-0.32,-0.08,9.25,0
-0.32,-0.08,9.25,1
-0.32,3.87,7.35,1
-0.32,0.96,12.11,1
-0.32,1.92,9.32,1
-0.32,-6.29,13.27,0
-0.32,-6.29,13.27,1
-0.32,4.78,7.23,1
-0.32,0.72,12.53,1
-0.32,-0.74,9.14,0
-0.32,1.48,9.42,0
-0.32,2.44,9.63,0
-0.32,0.52,9.41,0
-0.32,0.52,9.41,0
-0.32,0.52,9.41,0
-0.32,0.52,9.41,1
-0.32,-3.18,8.56,0
-0.32,-1.53,9.53,0
-0.32,-0.93,10.91,0
-0.32,-0.93,10.91,0
-0.32,-0.93,10.91,0
-0.32,-0.93,10.91,0
-0.32,0.27,10.4,0
-0.32,0.27,10.4,0
-0.32,0.27,10.4,0
-0.32,0.27,10.4,1
-0.32,-2.34,9.39,0
-0.32,-2.34,9.39,0
-0.32,-2.34,9.39,0
-0.32,-2.34,9.39,0
-0.32,-3.45,9.82,1
-0.32,4.88,8.2,1
-0.31,-0.52,9.56,0
-0.31,0.55,11.35,0
-0.31,0.55,11.35,0
-0.31,0.55,11.35,0
-0.31,0.55,11.35,0
-0.31,-1.06,11.88,0
-0.31,-0.93,11.64,0
-0.31,-1.26,11.51,0
-0.31,-1.16,10.01,1
-0.31,2.11,11.35,0
-0.31,-0.3,11.24,0
-0.31,-0.3,11.24,0
-0.31,-0.3,11.24,0
-0.31,-0.3,11.24,0
-0.31,0.17,9.4,0
-0.31,0.17,9.4,0
-0.31,0.17,9.4,0
-0.31,0.17,9.4,1
-0.31,1.45,11.92,1
-0.31,-0.56,9.19,1
-0.31,-5.35,13.53,1
-0.31,-0.03,8.76,0
-0.31,-0.03,8.76,0
-0.31,-0.03,8.76,0
-0.31,-0.03,8.76,1
-0.31,-1.36,11.33,0
-0.31,-1.36,11.33,0
-0.31,-1.36,11.33,0
-0.31,-1.36,11.33,1
-0.31,-2.68,6.63,0
-0.31,-2.68,6.63,0
-0.31,-2.68,6.63,0
-0.31,-2.68,6.63,0
-0.31,-2.68,6.63,1
-0.31,-0.37,10.75,0
-0.31,-1.85,11.5,0
-0.31,-1.85,11.5,0
-0.31,-0.63,10.03,0
-0.31,-0.63,10.03,0
-0.31,-0.63,10.03,0
-0.31,-0.63,10.03,0
-0.3,-0.51,11.73,0
-0.3,-1.39,13.15,1
-0.3,1.18,11.2,0
-0.3,-0.9,10.3,0
-0.3,-0.64,8.88,1
-0.3,-0.5,11.91,0
-0.3,-1.15,10.73,0
-0.3,-2.26,9.86,0
-0.3,-3.34,10.4,1
-0.3,-1.09,12.76,1
-0.3,-3.75,11.51,1
-0.3,0.44,11.14,1
-0.3,-2.11,9.9,0
-0.29,-1.53,10.89,1
-0.29,1.52,9.95,1
-0.29,-6.81,12.61,1
-0.29,-1.3,8.99,0
-0.29,-1.3,8.99,0
-0.29,-1.3,8.99,0
-0.29,-1.3,8.99,0
-0.29,0.49,9.16,0
-0.29,0.49,9.16,0
-0.29,0.49,9.16,1
-0.29,-2.28,11.42,1
-0.29,5.64,6.88,1
-0.29,-0.46,8.4,0
-0.29,-0.79,8.72,0
-0.29,-0.99,9.59,0
-0.29,-1.04,9.46,0
-0.29,-1.04,9.46,0
-0.29,-1.04,9.46,0
-0.29,-1.04,9.46,0
-0.29,0.82,9.94,0
-0.29,1.26,11.02,0
-0.29,-0.73,10.47,0
-0.29,-0.73,10.47,0
-0.29,-0.73,10.47,0
-0.29,-0.73,10.47,0
-0.29,-0.65,12.17,0
-0.29,-0.65,12.17,0
-0.29,-0.65,12.17,0
-0.29,-0.65,12.17,1
-0.28,-1.72,9.91,0
-0.28,-2.27,11.09,0
-0.28,-0.98,9.6,0
-0.28,-0.99,11.05,0
-0.28,-0.99,11.05,0
-0.28,-0.99,11.05,0
-0.28,-0.99,11.05,0
-0.28,-0.92,9.35,1
-0.28,-1.77,12.64,1
-0.28,1.47,10.9,1
-0.28,-3.3,8.72,1
-0.28,5.14,10.24,1
-0.28,2.64,12.22,1
-0.28,0.99,8.87,0
-0.28,0.58,10.38,1
-0.28,-2.77,11.25,1
-0.28,1.05,11.55,0
-0.28,1.59,10.2,1
-0.28,-2.18,8.23,1
-0.27,-1.13,10.29,0
-0.27,-1.13,10.29,0
-0.27,-1.13,10.29,1
-0.27,5.63,9.53,1
-0.27,3.95,7.88,1
-0.27,-4.19,14.01,1
-0.27,-0.99,10.3,1
-0.27,5.79,8.91,1
-0.27,-0.71,11.71,0
-0.27,-0.75,11.69,1
-0.27,5.29,8.78,0
-0.27,4.11,10.3,1
-0.27,-1.61,7.82,1
-0.27,-1.95,13,1
-0.27,-2.11,8.81,0
-0.27,-2.11,8.81,0
-0.27,-2.11,8.81,0
-0.27,-2.11,8.81,0
-0.27,-2.57,10.06,1
-0.27,4.13,6.38,1
-0.26,0.09,8.16,0
-0.26,0.09,8.16,0
-0.26,1.94,8.18,1
-0.26,-1.67,12.38,1
-0.26,1.33,8.62,1
-0.26,-0.92,10.02,0
-0.26,-0.92,10.02,0
-0.26,-0.92,10.02,0
-0.26,-0.92,10.02,0
-0.26,0.52,10.76,1
-0.26,3.49,5.72,1
-0.26,-3.58,9.58,1
-0.26,0.2,12.64,1
-0.26,5.16,9.62,1
-0.26,-0.51,10.48,1
-0.26,-4.18,9.13,1
-0.26,0.13,11.49,1
-0.26,4.46,10.28,0
-0.26,5.39,10.55,1
-0.25,0.81,8.38,1
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,0
-0.25,5.12,10.84,1
-0.25,-0.49,11.38,1
-0.25,0.48,8.14,0
-0.25,-0.59,9.21,0
-0.25,-0.75,10.7,0
-0.25,-1.22,9.6,0
-0.25,-1.22,9.6,0
-0.25,-1.85,11.65,1
-0.25,-1.1,7.75,0
-0.25,-1.1,7.75,1
-0.25,4.64,8.46,1
-0.25,-1.46,12.06,1
-0.25,-0.06,8.98,0
-0.25,-0.06,8.98,0
-0.25,-0.06,8.98,0
-0.25,-0.06,8.98,1
-0.25,4.03,5.61,1
-0.24,-1.84,9.47,0
-0.24,-1.15,8.38,1
-0.24,3.17,9.85,1
-0.24,-1.03,11.45,0
-0.24,-1.05,9.87,0
-0.24,-1.42,12.06,0
-0.24,-0.61,11.65,1
-0.24,-1.37,8.78,1
-0.24,0.44,11.27,0
-0.24,-1.58,10.5,1
-0.24,6.53,7.31,1
-0.24,-0.75,11.15,0
-0.23,-0.23,10.52,0
-0.23,-0.23,10.52,0
-0.23,-0.23,10.52,0
-0.23,-0.23,10.52,1
-0.23,-3.54,12,1
-0.23,-0.4,8.96,0
